abil,abl,account,activ,analysi,analyt,applic,assist,build,busi,candid,chang,client,communic,compani,comput,custom,data,degre,design,develop,document,drive,effect,engin,ensur,environ,excel,execut,experi,financi,function,global,good,high,identifi,implement,improv,includ,industri,inform,integr,intern,issu,key,knowledg,lead,learn,level,maintain,manag,market,meet,model,need,network,new,offic,oper,opportun,perform,plan,prefer,prepar,problem,process,product,program,project,provid,qualiti,region,relat,relev,report,requir,research,respons,review,role,sale,secur,servic,skill,softwar,solut,strategi,strong,support,team,technic,technolog,test,time,tool,understand,use,user,work,year
0.0,0.17857418345892978,0.0,0.0,0.0,0.0,0.16452483245010377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19652728852470938,0.0,0.0,0.08670853695317249,0.0,0.0,0.0,0.36355973329907626,0.0,0.0,0.17667695523773896,0.3057199132517429,0.0,0.0,0.0,0.0984168363536587,0.0,0.0,0.0,0.0,0.0,0.0,0.16737098282680515,0.1930028268101922,0.0,0.1900558327593084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17563263145308258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20508535482401077,0.15977686858019294,0.0,0.0,0.1685228963156971,0.0,0.18527642079458004,0.18788905743441683,0.286816086774011,0.1606433512552868,0.0,0.0,0.0,0.202609537921206,0.0,0.0,0.17919030661822,0.0,0.10448121798527815,0.0,0.22097812734047748,0.0,0.08540970257770615,0.0,0.0,0.16120505391787643,0.0,0.0,0.0,0.0,0.0,0.13737315174197323,0.11558275025885702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09898914826371236,0.11925765900488022
0.06302789166924354,0.0,0.08525589899999098,0.0,0.0,0.14180084292129705,0.06678078199380137,0.07863633475019446,0.0,0.0,0.0,0.0,0.0,0.05214766627510141,0.0,0.07834002630154766,0.0,0.10558522656500594,0.06097920999284118,0.0,0.05114025494825977,0.0,0.0,0.0,0.0,0.06204599808427168,0.0,0.06586807361131032,0.0,0.15978994040420097,0.0,0.0,0.0,0.0629804988013778,0.0697876744654184,0.16472686943644743,0.0,0.07834002630154766,0.24293682522267798,0.0,0.06981650430279275,0.0,0.0,0.0,0.0,0.11494884440601012,0.14534164195880847,0.0,0.14933793079895377,0.0,0.045399368412930706,0.08102285767162466,0.07965549653866189,0.0,0.0,0.0,0.13543634133169136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05771770655189461,0.0822393992462161,0.0,0.06328971691092723,0.0,0.06251009976018088,0.12722706967966826,0.0,0.0,0.16589641592326818,0.03466787744474383,0.0,0.39099975704125334,0.06543328081038209,0.047455669013946045,0.07984756283294549,0.5022067200799419,0.0,0.0,0.0557598896267791,0.046915145466697915,0.28980916975048615,0.35067612509892315,0.0,0.0,0.0,0.0,0.0,0.0,0.08035957407166334,0.0484067943330763
0.06298211906777107,0.0,0.0,0.07366646024829565,0.07157005462612062,0.07084893160988881,0.0,0.0785792268648369,0.0,0.1706159380072832,0.0,0.0,0.0,0.05210979519480801,0.0,0.0,0.0,0.03516951588254727,0.06093492520077236,0.0,0.051103115477987925,0.07373103193646201,0.0,0.15367895771203652,0.0,0.18600281568338847,0.13637660088851816,0.19746071517302494,0.0,0.07983694826080016,0.0,0.07948300074709212,0.0,0.1258695212358385,0.1394739854447231,0.0,0.2036601001116131,0.0,0.060690099442067505,0.15417562938258492,0.0,0.0,0.07715909599354331,0.0,0.08148557263787143,0.05743268268494908,0.0,0.0,0.0,0.0,0.3629311850683549,0.0,0.0,0.0,0.07806271270724038,0.0,0.13533798370759065,0.08318388127868176,0.12961296118349894,0.0,0.11547366955253592,0.3417696161652815,0.07299562627232431,0.07514925580298451,0.0,0.17450155325449013,0.0,0.0,0.058457083186643256,0.0576757903540029,0.0,0.0,0.0,0.21804207138259502,0.12492940638708219,0.08475644923741686,0.0,0.13444513133799554,0.16577593734893134,0.06928540134294982,0.0,0.0,0.0,0.09484241078416375,0.0,0.0,0.17370545559785103,0.0,0.3343163714987445,0.046881074388012,0.0,0.0,0.0,0.14467507237018498,0.0,0.0,0.06379727904620333,0.0,0.12045182208323774,0.09674327995529819
0.18745196760036054,0.0,0.0,0.0,0.07100400219145557,0.0,0.06620449376244139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03489135778702388,0.06045298672879247,0.06737687348265851,0.050698937458474064,0.0,0.0,0.0,0.07109448590109566,0.0615105689169063,0.13529798906730944,0.0,0.0,0.15841102480310482,0.0,0.07885436428282772,0.0,0.0,0.20755631429727514,0.0816526751747535,0.06734977950475293,0.0,0.060210097313681425,0.07647812191661224,0.0,0.0,0.07654883945019063,0.0,0.0,0.17093533106239875,0.072043704350288,0.0,0.07402460567916787,0.07067425190688556,0.1350227766062234,0.0,0.0,0.0,0.0,0.0,0.06713379319018846,0.0,0.1928817651737982,0.0,0.2291207608767505,0.0,0.0,0.0,0.0756062154612454,0.0,0.06464259277932248,0.0,0.1739842264075481,0.11443925720282858,0.08152971007330242,0.0,0.06274355500726374,0.0,0.0,0.04204305235500797,0.0,0.0,0.0822324020870469,0.03436870919332248,0.0,0.3876256043026945,0.12973724182113092,0.04704614785010897,0.1583170282735102,0.2133741004586456,0.08616580366166296,0.06110168321812698,0.11055741351855299,0.09302057755784689,0.43096236967153134,0.2781199577914943,0.0,0.0,0.1522534011208688,0.0,0.06329270202278538,0.0,0.03983305347392985,0.1439671961514946
0.0,0.07084726349210094,0.0,0.0,0.0,0.27719996568418453,0.32636672137624667,0.0,0.0,0.0,0.0758582610553999,0.08333142381349827,0.0,0.0,0.0,0.15314332520956844,0.0,0.17200309825156845,0.0,0.0,0.19994347882129487,0.0,0.0,0.0,0.07009455990926602,0.0,0.0,0.0,0.0,0.23427452061043033,0.0,0.0,0.0,0.12311768919599776,0.0,0.0,0.0664025218627962,0.0,0.05936325749887078,0.3016099057746763,0.13648108289218944,0.0,0.0,0.0,0.0,0.0561770562648698,0.0,0.3324484023018957,0.0,0.06968023640006943,0.04437457178280972,0.0,0.0,0.0,0.07635606067714192,0.0,0.0,0.0,0.0,0.16381890683103234,0.0,0.0,0.07139975380715417,0.0,0.0,0.0,0.0,0.3251292666511493,0.05717906073220623,0.0,0.0,0.0,0.06186108274972697,0.35545851651986254,0.0,0.041451727440103725,0.0,0.0,0.0,0.06777064395421299,0.0,0.0,0.0,0.13915336698125677,0.15609033924814558,0.07012434920523039,0.0,0.06024230347270843,0.0,0.0,0.0,0.20565620311080268,0.0,0.0,0.0,0.0,0.0,0.0,0.07854562327046359,0.09462822259425953
0.0,0.07567634262056723,0.0,0.0,0.0,0.22207081696103226,0.20916748460925744,0.0,0.0,0.0,0.0,0.08901144615519409,0.0,0.05444478614630187,0.0,0.2453727817568648,0.0,0.18372714419006536,0.0,0.21287151893001885,0.2669649902870888,0.0,0.0,0.0,0.14974466676819248,0.0,0.0,0.0,0.0,0.2085359172101351,0.0,0.0,0.0,0.0657548080970526,0.0,0.0,0.07092863926803526,0.0,0.06340956576337459,0.32216818889139204,0.0728919416296645,0.0,0.0,0.0,0.0,0.060006187222589935,0.0,0.26633152033172874,0.0,0.07442976882631042,0.0,0.0,0.0,0.0,0.08156062950271134,0.0,0.0,0.0,0.0,0.17498510330542552,0.0,0.0,0.07626649168653893,0.0,0.0,0.0,0.0,0.26046800433381667,0.06107649014806489,0.0,0.0,0.0,0.13215529470858253,0.3796872194866757,0.0,0.04427715303811848,0.0,0.0,0.0,0.07239001506483463,0.0,0.0,0.0,0.14863831512212491,0.2500946136194854,0.07490415317298725,0.0,0.06434852911942271,0.0,0.0,0.0,0.1464494041739362,0.0,0.0,0.0,0.0,0.0,0.0,0.04194971834462123,0.10107825541373111
0.0,0.0,0.0,0.0,0.0,0.1045200259952637,0.29534080021725356,0.0,0.1099778219586961,0.12585074940804408,0.0,0.06284129625854501,0.17846178876302657,0.0,0.0,0.05774367356935953,0.0,0.181593641677451,0.0,0.15028541568422984,0.37694985914598766,0.1631577752736571,0.0,0.0,0.052859207292903714,0.0,0.10059492462426979,0.0,0.0,0.0,0.0,0.058628726753503335,0.06821363761363711,0.0,0.05143981797994669,0.060709288890376675,0.0500749940146656,0.11548734713871905,0.044766594408705646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05356495731185607,0.06267590178973192,0.0,0.10509352123353313,0.03346343413009006,0.05972116255154415,0.0,0.06509491604535739,0.1151621707769373,0.0,0.049914406801335486,0.0,0.14340883233232365,0.06176897013040318,0.08517637929853382,0.05041962998493631,0.0,0.05543204386836758,0.05621370722418179,0.042905626727962984,0.0,0.06129603825585537,0.0,0.042543161697136726,0.0,0.0,0.0,0.0,0.04607558824968986,0.0937778390894386,0.06689677989483213,0.0,0.12228063915279344,0.02555335622184112,0.06968868426834747,0.0,0.0,0.0,0.5296937771259208,0.052881671783336755,0.0,0.0,0.04110007383044037,0.0,0.16021164612962902,0.10339198824537574,0.30293730488993,0.0,0.0,0.05003475250048783,0.14117559247863573,0.0,0.05923226264317995,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3816140845554363,0.14556394998742997,0.0,0.0,0.0,0.0444583765748101,0.13601650885278083,0.0,0.542420439818679,0.060010966276675744,0.0,0.0,0.2615970617700023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23839997527961432,0.0,0.0,0.0,0.2684694189198963,0.0,0.14043752513795335,0.0,0.20036584409095654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04899969046056523,0.12391069268791284,0.0,0.0,0.0,0.07741026056708947,0.0,0.0,0.0,0.0,0.0,0.1731989260959639,0.0,0.0,0.14288886353285968,0.0,0.0,0.18683245802427026,0.0,0.0,0.0,0.055590620448131504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1547509183494626,0.0,0.0,0.029556021593696705,0.3224187444013468,0.0,0.0,0.04045822477465139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11574434391328176,0.0,0.0,0.0,0.04126910454412477
0.16633303229257262,0.1912865529296867,0.0,0.0,0.06300446530703988,0.06236964715165868,0.11749136954783725,0.0,0.0,0.0,0.0,0.07499786642563422,0.0,0.045873232885727,0.0,0.0,0.0,0.061920772727163266,0.0,0.11957196092661407,0.044987033795548526,0.0,0.0,0.06764323857352685,0.37850852900371634,0.0,0.0,0.0,0.0,0.17570491818102205,0.0,0.0,0.0,0.05540265356331586,0.0,0.0,0.0,0.0,0.10685327221709302,0.6786185328047046,0.0,0.21725103305510762,0.0,0.0,0.0,0.10111814173168088,0.0,0.1496009532073684,0.0,0.06271186573908653,0.0,0.0,0.0,0.0,0.06872007434156319,0.1658241620116439,0.0,0.07322833536324924,0.0,0.14743620029827265,0.0,0.0,0.06425942284193548,0.0,0.0,0.05120566655743254,0.0,0.07315368019494198,0.0514608698962683,0.0,0.0,0.0,0.055674666394667026,0.12796435784644541,0.0,0.03730634825852003,0.0,0.0,0.0,0.06099324204795331,0.0,0.0,0.0,0.08349155818173733,0.14048052796342725,0.0,0.0,0.05421777310718241,0.0,0.0,0.0,0.06169651953076189,0.0,0.0,0.0,0.05971391279442294,0.0,0.0,0.10603600465666495,0.04258246453404459
0.0,0.09719002105308859,0.0,0.0988480880481192,0.09603506178315592,0.0,0.04477179069184722,0.0,0.0,0.30525079673457983,0.0,0.0,0.0,0.10488396495958308,0.10696110120316377,0.0,0.047394481782196934,0.141574852009325,0.0,0.045564630217714945,0.24000146531356895,0.0,0.22887399255760488,0.0,0.0,0.0,0.1372459685882967,0.0,0.0,0.026781963136878476,0.0,0.05332645704500957,0.0,0.04222396961846226,0.0,0.05521885712881013,0.0,0.0,0.0,0.10343897437665019,0.0,0.0,0.155301932971447,0.0,0.0546700155783994,0.0,0.04872064520892532,0.0,0.0,0.0,0.06087413053397492,0.7061612355551363,0.0,0.0592078565672387,0.0,0.0,0.0,0.0,0.04347973744109816,0.0,0.0,0.0917195505173177,0.04897397043766097,0.0,0.0,0.039025324058588974,0.0,0.0,0.03921982192705689,0.0,0.0,0.0,0.16972511395540787,0.0,0.0,0.02843225033695019,0.0,0.030067152530803196,0.0,0.023242359648180708,0.0,0.0,0.0,0.0,0.0,0.0,0.29135464279641926,0.04132093784717513,0.0,0.03145328656540037,0.0,0.0,0.0,0.0,0.0,0.09101941071287255,0.042802647467613586,0.0,0.026937705152632514,0.032453331620838965
